epoch,get_categorical_accuracy_keras,loss,val_get_categorical_accuracy_keras,val_loss
6,0.78599285462829382,0.44549673078012486,0.78605716776801016,0.44809492243550997
7,0.78888373743845008,0.44320653325685533,0.79031202271857059,0.44272822271703294
8,0.79075190223755276,0.44067272429954957,0.79020292387501834,0.44280407849082304
9,0.79154280413519351,0.43867330589250736,0.78572987125035898,0.44156588795089891
10,0.79252461342235869,0.43744198959375141,0.74907265984281135,0.50048384330508333
11,0.79282461070323862,0.43556677481214379,0.79467597647366661,0.43502862020894584
12,0.79480186545871934,0.43262053591084643,0.79489417413475993,0.43294027253266848
13,0.7973245697945196,0.43015855808174436,0.79543966831350443,0.43331800292939199
14,0.7983609240013535,0.42874930608531669,0.78660266201178264,0.44220921464187984
15,0.79823819783944183,0.42779260784063289,0.7993672267334081,0.42837834745782083
16,0.80006545396017203,0.42694023427744909,0.79882173247663002,0.42531771807334529
17,0.80290179178726262,0.42171404501978726,0.80318568625773712,0.42605532911597394
18,0.80231543349768464,0.42270021522299051,0.80613135504665367,0.42015285586103873
19,0.80269724819545551,0.42084819434281928,0.80111280817822184,0.42294307292717243
20,0.80343360516204865,0.41877261367597662,0.7714379227970356,0.47155431782395563
21,0.80513813512086718,0.41790860886871856,0.80613135504665367,0.41530543918201762
22,0.80761993073765592,0.41463249068945274,0.8022037966787724,0.4171698359768905
23,0.80620176181191883,0.41489626781653127,0.79893083132018228,0.42745280332136643
24,0.80869719367488035,0.41233349272902903,0.79827623824586313,0.42947420582562174
25,0.81015627131962897,0.40987813127640049,0.80907702377054225,0.41239723592456867
26,0.81162898518779258,0.4103453910116393,0.80798603538704206,0.41944793310847939
27,0.81210625360064526,0.40796024859184027,0.81027711110163947,0.41148519651249404
28,0.81461532166426376,0.40591576223784098,0.80384027929303947,0.41398487356638713
29,0.81307442659774742,0.40583026972976893,0.81082260531940087,0.41222966471640221
0,0.81518804373530351,0.4036169693475008,0.81114990181104085,0.40659527857439398
1,0.81618348922312567,0.40240657956459025,0.81420466945651526,0.40656104316467961
2,0.81606076310510434,0.40138817929371712,0.81649574518411827,0.40284506513280116
3,0.81614258053174871,0.40119386931240381,0.80624045389020593,0.41408841470274738
4,0.81711075355648544,0.39877540378024107,0.81453196600017763,0.40847913253367168
5,0.81885619221480888,0.39762149755534759,0.81704123936286277,0.40173226351720287
6,0.8189516459152606,0.39744604210712869,0.8022037966787724,0.41635624832548274
7,0.81897891839460168,0.39633163071037636,0.81605934980990924,0.3970851970114303
8,0.81911528076042139,0.39508271594640165,0.81518655900946879,0.40013802744742438
9,0.82162434886305347,0.39299324190372448,0.81715033819340943,0.40187435564504759
10,0.8211198080196267,0.39246427121549821,0.8167139428192004,0.39813803717373708
11,0.82019254370577366,0.39257632783876295,0.79238490073305801,0.431466641604003
12,0.82351978616913191,0.38991910167499494,0.81933231506445459,0.39502982512691931
13,0.82276979299537956,0.390153186421621,0.82085969891320298,0.39798470560364552
14,0.82379251097067063,0.38841355863177207,0.81715033824543182,0.39341781204661869
15,0.82351978617725974,0.38818390145591042,0.81027711110163947,0.40613259877436497
16,0.82497886384639185,0.38616185907183959,0.81769583246319311,0.39620563653835217
17,0.82516977119690282,0.38597895103707475,0.82085969888719179,0.39152297690370941
18,0.82545613222185654,0.3847308192084834,0.82140519314396987,0.39160383396629367
19,0.82643794149439165,0.38349944363100874,0.82031420465642491,0.39537138255329701
20,0.82638339649994708,0.38281488511561501,0.82456905955496296,0.38653817007485991
21,0.82838792374777337,0.38122364787378926,0.80045821511690829,0.42876029383296038
22,0.82931518804862181,0.38038825309282759,0.82085969887418619,0.3901919740894958
23,0.82876973847805546,0.37965246743237374,0.82620554226026921,0.3852257714270505
24,0.83028336106523071,0.37889147087333019,0.82576914683403779,0.38812189503525535
25,0.82999700001264243,0.37728057172182233,0.82587824572961244,0.38415193263812797
26,0.83056972208205659,0.37798562102810424,0.82064150123910407,0.38806599759649768
27,0.83063790331292064,0.37576097407745962,0.82849661792284424,0.38260625272553583
28,0.83134698774327787,0.37608797893943696,0.81311368102099268,0.4003540199837673
29,0.83065153954446336,0.37557098713811171,0.82936940872328468,0.38056573177460834
0,0.83172880246705772,0.37380229521429098,0.82282347805812683,0.38815242858425175
1,0.83095153679770861,0.37501174927807929,0.82675103643901371,0.38019717253375568
2,0.83283333788037217,0.37280675934903845,0.81267728559476127,0.40374237038853539
3,0.83367878475620183,0.37228089702670025,0.81900501853379781,0.39363302981361875
4,0.83265606677278281,0.37176298637231742,0.81431376830006752,0.39778781755246789
5,0.83384241963224837,0.37101653673346674,0.82784202486153069,0.38157788191511721
6,0.83369242098774454,0.36998287983472167,0.83176958322941208,0.37550885346215179
7,0.83571058446223678,0.36772159152975464,0.82980580404547133,0.37759837918528139
8,0.83491968256622173,0.36822718175190938,0.82707833299568168,0.38586320251245931
9,0.83611967163284651,0.3674147496404343,0.83231507749919575,0.37415122728329048
10,0.83614694412844326,0.36530112303395368,0.81518655900946879,0.39647179445324571
11,0.83616058034373031,0.36667526410216217,0.82642373993436813,0.38319189052198904
12,0.83633785145944739,0.36454995564284726,0.83242417629072563,0.37420943060114786
13,0.8378242016192996,0.36498389431881278,0.83166048443788221,0.37155902809694086
14,0.8368014836114972,0.36540335699642384,0.82936940871027909,0.37539810843533261
15,0.83819238006276986,0.3633107423504377,0.82347807110643478,0.38590227699217361
16,0.83821965252910635,0.36393472994534848,0.83264237397783014,0.37384119548574951
17,0.83989691001346056,0.36171801530053738,0.82958760635836681,0.37702987216430905
18,0.83989691004922307,0.36139139440548179,0.83373336242635832,0.3744913622746685
19,0.83862873973547847,0.36169082186030066,0.83122408901165079,0.37347300306772163
20,0.84036054218989387,0.35990324285629421,0.83089679249399961,0.37503968643200547
21,0.84007418114543331,0.35943129959266273,0.83296967050848691,0.37274919044183324
22,0.83965145770751848,0.35951530868520026,0.83471525200532304,0.37136105206916353
23,0.8407559931127051,0.35849088834276643,0.83602443816696692,0.36856820569427517
24,0.84101508166969663,0.35672416835377169,0.83013310062815049,0.37392138662282071
25,0.8406741756779329,0.35711223054960201,0.83067859484591189,0.37260251254096916
26,0.84134235143804548,0.3569313050475435,0.83362426356980046,0.36947302545961169
27,0.84177871111563085,0.35435450424196596,0.83111499018110413,0.37019928065340979
28,0.84232416071058069,0.35519894583418304,0.83329696705214928,0.37256487830091506
29,0.84222870701663111,0.35439436902952282,0.83656993239773381,0.36654351642239491
0,0.84270597538071679,0.35423488012614651,0.83656993234571142,0.36612737562467562
1,0.8429241552284501,0.3515902379659816,0.83656993238472821,0.36664855657070194
2,0.84507868112403139,0.35076484725334017,0.83711542656347271,0.36437024109467081
3,0.84427414296721337,0.35188274048743257,0.84137028150102755,0.36013482352050141
4,0.84363323968319082,0.35047459161421057,0.83853371152965206,0.3625325968555298
5,0.84419232554544577,0.34947304085157538,0.83558804280576349,0.36652207347261001
6,0.84539231463320286,0.34898934388019609,0.83526074627510671,0.36291534756823396
7,0.84431505167809717,0.34931998775065615,0.83624263581505465,0.36349932021926173
8,0.84536504213272945,0.34891546969050669,0.83624263586707703,0.36707055112198661
9,0.84435596040523675,0.34853200458194789,0.83897010694287788,0.36127402843306372
10,0.84625139769993618,0.34725499626583434,0.8350425485749966,0.3654805102281739
11,0.84640139635256784,0.34619179588445914,0.83449705435723531,0.36778533259724105
12,0.84697411840247516,0.34479235901676397,0.84104298498337637,0.35967275476237193
13,0.84675593856286968,0.34602926485377616,0.83798821736391316,0.36271936917393433
14,0.84813319878259963,0.34451558684006833,0.83820641499899529,0.36325974925334814
15,0.84772411160386218,0.34299034366521969,0.8407156884527196,0.35530336712635996
16,0.84858319471936239,0.34354748475017444,0.84104298493135399,0.35958396554799571
17,0.84839228736397465,0.34243253956616915,0.84202487452332431,0.35863551515016967
18,0.84848774101728508,0.34126007864472452,0.82533275144682317,0.38042800488389789
19,0.84861046719057565,0.3421322891715895,0.8371154266024895,0.36387142211933621
20,0.8477786565706722,0.34199001054288219,0.83242417632974242,0.36735101800128256
21,0.84949682276916127,0.33985227521534433,0.83940650233009251,0.35677166648913022
22,0.84989227369197262,0.33874695414504191,0.83984289770430154,0.35768532785504714
23,0.85079226552323328,0.33883048863557513,0.84158847920113766,0.3571354625736447
24,0.85185589224029401,0.33833365576981256,0.8386428104252267,0.36329217780866713
25,0.85002863612444046,0.33924722964679699,0.84169757804468992,0.35453130294734048
26,0.8523058881250386,0.33591851419184915,0.8456251364125712,0.34945928462592635
27,0.85049226824885571,0.3378418461522586,0.84180667687523658,0.3554498330100041
28,0.85155589493990735,0.33630539344265908,0.84017019418293593,0.35435266408133709
29,0.85221043445547262,0.33584475147862974,0.84377045605917722,0.35084258281011493
0,0.85257861291519843,0.33419125892062823,0.84573423520410107,0.35261451353965406
1,0.85249679548855417,0.33481888479170419,0.84366135722863056,0.35878286875675475
2,0.85246952298970624,0.33356160441253047,0.84060658955714496,0.35614226944134952
3,0.85354678592855626,0.33215838374552387,0.84769801438804171,0.3492276038167364
4,0.85309679002593042,0.33323807945428197,0.84595243289120559,0.34856600136364646
5,0.85371042081598181,0.33176519368896928,0.84398865375928733,0.35552140416834727
6,0.85432405161253544,0.32972758414913284,0.84584333404765333,0.34893816566456881
7,0.8548149562244195,0.33010242469869888,0.84878900282356429,0.3456518816136388
8,0.85570131180788189,0.32919708377199769,0.84507964218180431,0.35247569499826314
9,0.8551285897530978,0.32868774009660584,0.84846170629290751,0.34604639545840621
10,0.85596040034211551,0.32878397736478632,0.82947850754082575,0.37212569083991642
11,0.85583767420783852,0.32781949315751374,0.84202487457534669,0.35440497157252721
12,0.85651948618323803,0.32724333985951953,0.84278856642819011,0.35310581761521853
13,0.85657403115817599,0.326214427912008,0.84257036879310798,0.36103404404527623
14,0.85684675594345905,0.3264307193335147,0.85108007853816181,0.34087120428008333
15,0.8559058554224469,0.32555991379998228,0.84638882826541462,0.34961861606094741
16,0.85849674095985107,0.32406328759666264,0.85075278204652183,0.34144388347012283
17,0.85815583496321068,0.32323638954990208,0.84387955491573508,0.35217629558728458
18,0.85818310741979387,0.32327901212555998,0.85140737506881858,0.34405657535241263
19,0.85827856110073886,0.32162129062191303,0.85020728778974375,0.34327279782674991
20,0.86056944937351876,0.32087945790021249,0.8516255727559231,0.34324626515012052
21,0.86088308288269033,0.32058031384746011,0.8448614444946998,0.35029953398247771
22,0.85939673275047268,0.32076596501584459,0.84300676416731701,0.35291670711181478
23,0.86052854064637929,0.31981570623967659,0.83733362428959401,0.36009303975412216
24,0.86003763601823957,0.31881672837727915,0.83918830464298799,0.36680770335227619
25,0.86299670003812756,0.31783561955644768,0.84791621212716861,0.34209774308087082
26,0.86189216460530638,0.31766610144211499,0.84922539819777332,0.34076502633724259
27,0.86118308015869349,0.31665458044773148,0.85195286928657987,0.34252742490158733
28,0.86127853383313624,0.31717076552757234,0.84649792716098926,0.34748270307179235
29,0.8618785283818915,0.31632683322857313,0.85031638667231269,0.34071393369874031
0,0.86197398206771314,0.31470833407602644,0.85511673580161773,0.33605707821928205
1,0.86371942072115981,0.31321636224819088,0.84966179362400474,0.34241722891899323
2,0.86359669459663624,0.31349863400632771,0.8476980144270585,0.34692254752902624
3,0.86423759786115195,0.31242040646041414,0.85162557280794549,0.33722710653655058
4,0.86487850108990527,0.31302076125988954,0.848243508605803,0.35164188848373129
5,0.8648239561669856,0.31243850734026629,0.84158847913610968,0.35069024889276146
6,0.86476941120017559,0.31004822685037292,0.85020728784176602,0.34218603780949558
7,0.86591485532112267,0.31034472069176028,0.84027929306550497,0.35456855985604857
8,0.86468759375402449,0.3096924901600312,0.85511673574959535,0.33578736471760462
9,0.86596940029118386,0.30852903521398739,0.83907920579943573,0.37149559946890459
10,0.86592849155266538,0.30881356229682488,0.85217106702570677,0.33602025178278372
11,0.86591485532112267,0.30805101411835556,0.84878900281055869,0.34422554372570646
12,0.8681102899113321,0.30605868639881484,0.85249836350434116,0.33664884707461062
13,0.86677393841223938,0.30634063174646098,0.85075278200750504,0.33803861186204193
14,0.8676875664815451,0.30548286827880394,0.84202487457534669,0.35691512581721002
15,0.86895573677903393,0.30511849126878998,0.8371154266154951,0.37672743966635103
16,0.86782392885874382,0.30375447409834488,0.85915339296102888,0.32747676140768361
17,0.86907846291981317,0.30469633383766781,0.85457124153183406,0.33441613378832752
18,0.86940573266052745,0.30372274767017271,0.85751691034676181,0.33102088244544503
19,0.86931027900234037,0.30241410497196125,0.85708051497255278,0.32815048315107315
20,0.87041481439127133,0.30175622563788734,0.85904429415649342,0.32821178845305282
21,0.87010118089510435,0.30147995117753174,0.85293475887855019,0.33117913024773538
22,0.87090571902753888,0.30043311921150329,0.85860789878228438,0.32724323996856641
23,0.87052390432489135,0.29951883660421169,0.85784420682539619,0.33379117248751777
24,0.87075572040416738,0.30025045422086688,0.8516255727429175,0.33405788596243985
25,0.87138298743226372,0.29890341754273975,0.85958978833523791,0.32541115330005871
26,0.87316933481772663,0.29656796115623657,0.85991708491791707,0.32613365955288276
27,0.87278752011020233,0.29588794425403392,0.83831551389456993,0.36981272490659761
28,0.87282842881783507,0.29705755410831097,0.85249836349133556,0.33570121113920537
29,0.87404205416802072,0.29381241455479512,0.8546803404274087,0.33418791790391428
0,0.87458750373858696,0.29464205888267836,0.85282566008702032,0.3473268335832666
1,0.87367387567740906,0.29350141207002151,0.85991708491791707,0.32907812537622588
2,0.87319660732470228,0.29349626411729601,0.85358935197888053,0.33789404692177477
3,0.8747238661596759,0.29321605783639332,0.85926249180458114,0.3244627840441438
4,0.8746829574244086,0.2927671028034679,0.85042548547684826,0.33871822825509235
5,0.8751465895894629,0.29145389050143689,0.85980798602234243,0.32185316020787452
6,0.87501022717650179,0.29137604683536023,0.85064368315094718,0.34060473224103854
7,0.87585567406045928,0.29061561756568127,0.85653502075479149,0.32684619364170381
8,0.87746475032532834,0.2875436359900288,0.85631682306768697,0.33143578909667537
9,0.87706929938301026,0.2888270945407847,0.84649792716098926,0.36160871088049595
10,0.87776474760620826,0.28817214196309671,0.85282566007401472,0.3352958616499242
11,0.87771020261989141,0.28696825969572604,0.86449923629508951,0.31856951090854091
12,0.87814656231698363,0.28630087061630199,0.85708051492053039,0.32500041094951015
13,0.87754656774384487,0.28659746339453979,0.85653502075479149,0.32779569945011811
14,0.87765565768559273,0.28609262071268465,0.85937159070015579,0.32876392274919408
15,0.879005645424356,0.28328803328436902,0.85184377044302761,0.342322616943386
16,0.8791692802922747,0.28354464088722475,0.86591752130028565,0.31797031025269551
17,0.88087381023483757,0.28299981504243887,0.86068077677076049,0.3201826429642784
18,0.88015108954855426,0.28187048800801073,0.85620772418511792,0.32585038533773636
19,0.88046472305284895,0.28132157184547929,0.85860789879528998,0.32726221687534141
20,0.88008290835020142,0.28191474183146664,0.86417193975142714,0.31577474137021549
21,0.88094199143319041,0.27997027415984699,0.86133536983207404,0.32904718645581921
22,0.88230561540837305,0.27914952362702422,0.85871699763884224,0.33268251914320462
23,0.88253743145838881,0.2772864399393869,0.86111717214496952,0.32958206424488395
24,0.88298742740002834,0.27771214359206564,0.8642810385949794,0.31652520343046792
25,0.88227834291277629,0.277239215001088,0.86526292819995532,0.31746017213032129
26,0.8831510622484402,0.27604889233361957,0.8608989744968818,0.3198938418326876
27,0.88361469441674567,0.27632217228235439,0.86700850969679144,0.31451208757802751
28,0.88473286605347501,0.27497003682610588,0.86395374211634501,0.31903823558586591
29,0.88436468759049802,0.27410868044412173,0.85817150340807535,0.3298986544651728
0,0.88405105408620321,0.27435704008458817,0.86657211432258241,0.31572882181142009
1,0.88338287833421858,0.27530584271734987,0.86689941084023359,0.31271140203578957
2,0.8858919464531062,0.27219307364808415,0.85457124151882846,0.3451591145516274
3,0.88634194234272756,0.27116538311340366,0.86319005015945682,0.32056672270579445
4,0.88627376112811918,0.27108647742738157,0.85948068953070245,0.33131687332390958
5,0.88714648048328992,0.27031059079269454,0.86373554436421252,0.31642829581766757
6,0.88645103226009192,0.2705085040858643,0.86569932361318114,0.32140248225761664
7,0.88722829791318536,0.26926973300767326,0.8650447304998452,0.32147219199008514
8,0.88675102952471618,0.26760845666046534,0.86722670737089036,0.31190172594732368
9,0.88694193688823164,0.26826759620029422,0.86482653282574629,0.31853006455983079
10,0.8885646494334104,0.26803282027378905,0.85740781143818157,0.32561257201954708
11,0.88773283877774456,0.26773158466321451,0.86340824784656134,0.31662281237651552
12,0.88930100637562004,0.26511780257461331,0.86548112587405424,0.31807301187785775
13,0.88951918618596537,0.26429573477499585,0.86231725941103876,0.31653933927088412
14,0.88898737284694174,0.26428154161991935,0.8637355444162349,0.3227950374216017
15,0.88961463988804268,0.26367061141062842,0.86493563165629295,0.3124625357495836
16,0.88827828839220113,0.26526674752694862,0.86755400390154713,0.31891590306755241
17,0.8911418987230163,0.26172500573358548,0.86406284095989727,0.31900817916015078
18,0.8913737147811599,0.26115782043857272,0.86548112591307103,0.32346217744271877
19,0.89144189600389612,0.26002131815833429,0.85358935197888053,0.34237550118071997
20,0.89099190006713347,0.26213103570910673,0.86482653285175748,0.31899532440341821
21,0.8913737147811599,0.25921051651519805,0.86493563170831533,0.32104509938187198
22,0.89264188507864872,0.25860975920596452,0.86908138776330113,0.31043685151062078
23,0.89164643959082657,0.25811000797946038,0.86755400390154713,0.31142625162597831
24,0.89146916845072588,0.25846088613211338,0.86875409118062197,0.31050272256350531
25,0.89445550494670389,0.25577026586261836,0.8671176085273381,0.30767651039155164
26,0.89257370389167501,0.25766530689217315,0.86602662014383791,0.31641406698724261
27,0.89283279240965296,0.25682089290613824,0.86831769580641294,0.30721026676569396
28,0.89266915757424548,0.25514886731469683,0.8665721143615992,0.32117610567005705
29,0.89249188645040056,0.25629278458985072,0.86646301545301896,0.30606465384009723
0,0.89431914257438183,0.25387981443541441,0.86777220158865165,0.30934872977498989
1,0.89448277742604498,0.25429763107663672,0.85991708485288909,0.32124679629105085
2,0.89352824063772762,0.25455445374924796,0.86613571897438457,0.3131514276879182
3,0.89456459485594042,0.25232050004708195,0.8718088588000853,0.30753240843748336
4,0.89592821883112306,0.25034018958593812,0.86755400388854154,0.31183610057014061
5,0.89549185915028662,0.25162744527865488,0.87235435301784658,0.30466336214773887
6,0.8968963918558599,0.24900562875313173,0.86995417845969691,0.30900098593792175
7,0.89547822291386714,0.25028009839652815,0.86951778308548777,0.30569482250893038
8,0.8977145662360928,0.24758844643162334,0.86853589353253424,0.3055952024621108
9,0.8980145635088449,0.24707049913616005,0.87213615536975886,0.30640338987807847
10,0.89719638914486766,0.24779478520228918,0.86700850967078025,0.30563471655046576
11,0.89736002398027503,0.24572647872867337,0.8658084224437278,0.30909091271273104
12,0.89804183600444165,0.24450946692166514,0.86788130048422629,0.31338601100140462
13,0.89752365886119834,0.24620846910928201,0.86329914904202587,0.32165909988532126
14,0.8991327351732088,0.24317102578982733,0.86100807334043405,0.33496520615107833
15,0.89868273924457387,0.24447748228689353,0.86395374211634501,0.32645633963032006
16,0.89910546267436087,0.24251856105908323,0.86264455592868994,0.32527666175284814
17,0.89898273651732596,0.24227530052632179,0.86591752130028565,0.322609309849197
18,0.8999236370627216,0.24197679171201775,0.86864499233706971,0.31435898891864528
19,0.90102817247603606,0.2403035215296061,0.86842679470198758,0.31248531815866809
20,0.90120544357549748,0.23991622528767934,0.87017237613379583,0.30965216562863968
21,0.90134180600471436,0.23818980350614546,0.86842679464996519,0.31795488465386346
22,0.90147816836890848,0.23880519157619315,0.86177176519327747,0.31694088726357916
23,0.90115089863307096,0.23844567922250001,0.86995417845969691,0.31047404387906052
24,0.90311451712937429,0.23622888223340149,0.86984507961614466,0.31100011721152604
25,0.90258270378709959,0.23686308077840987,0.87115426573877175,0.30432752873760732
26,0.90230997898881193,0.23666073853680808,0.86722670737089036,0.30902874495117993
27,0.90292360979837016,0.23607656051993459,0.86820859694985508,0.30681146543124294
28,0.90254179505508347,0.23500481566187825,0.87377263798402593,0.30917790168605724
29,0.903278151997293,0.23531566640977777,0.87060877152101046,0.30502386951378901
0,0.90341451440700304,0.23534620188985961,0.86831769584542973,0.31377870849118911
1,0.90398723646016155,0.23317136787032336,0.87137246347789865,0.31727172033432499
2,0.90391905526180882,0.23244820752561826,0.87169975999554983,0.31222807473421565
3,0.90352360432761858,0.23290893214563732,0.87028147499035369,0.3102326692191113
4,0.90479177460560067,0.23022105975966706,0.87246345186139884,0.31270969159837742
5,0.90545995035758531,0.23004476793638071,0.87377263798402593,0.30187683450897368
6,0.90473722966642522,0.22964387355237134,0.87093606809068402,0.30612970213299101
7,0.90601903618732893,0.22880633036183951,0.8697359807595868,0.30748130641544386
8,0.90670084815622631,0.22642350998323912,0.86984507965516134,0.30330733825825928
9,0.90532358796413093,0.22755259332615702,0.86755400388854154,0.30993376914497134
10,0.90680993808822075,0.22571553114410392,0.87497272528911196,0.30113821607891866
11,0.90604630865041436,0.22697996420622568,0.87093606805166723,0.31086495036827066
12,0.9078326560797676,0.22544486401504837,0.87268164954850336,0.30202225757144618
13,0.90728720647668992,0.22521937378979193,0.86428103863399619,0.32602172290136949
14,0.90839174188187655,0.22367711288171083,0.87060877156002725,0.30801550061089383
15,0.90828265195638436,0.2220613429162365,0.86548112591307103,0.31390471912525431
16,0.90828265199702352,0.22419215425242217,0.87169975999554983,0.30475764555648088
17,0.90781901984822488,0.22205008580074945,0.86286275362880005,0.32950945510345075
18,0.90933264241101652,0.22103436591663123,0.87344534144036357,0.30276215406788665
19,0.90815992580747718,0.22106903802603381,0.87028147497734809,0.30952478026084806
20,0.9102599067086139,0.21942107475791944,0.87213615531773647,0.30785054260730327
21,0.90987809203034986,0.21992929363967934,0.87246345184839325,0.30490380068442302
22,0.90934627865068707,0.21917978514888165,0.86613571896137898,0.30954244916560791
23,0.91159625821258328,0.21719372447930713,0.86929958538537766,0.30633064578408215
24,0.91083262879916038,0.21813421668200586,0.86340824787257253,0.31875324955796563
25,0.9113917146061461,0.217166513532939,0.87213615533074207,0.30537557569414719
26,0.91006899937760966,0.21745967125438781,0.87420903335823497,0.30081736631797124
27,0.91210079908852137,0.21314926249156374,0.87017237618581811,0.3161417564371905
28,0.91159625819632761,0.21523906045273822,0.86875409116761637,0.31286074536845021
29,0.91185534676632374,0.21445832286688105,0.87148156229543972,0.30068968698145027
0,0.91245534131995565,0.21383653843468212,0.87508182414566982,0.30270957078653837
1,0.91257806748836956,0.21338721347403955,0.87180885883910209,0.31929356983439933
2,0.91414623502284797,0.21125232252812084,0.87289984726161907,0.31024255607290974
3,0.91271442987369611,0.21146625430257476,0.86842679467597639,0.30873073978882387
4,0.91268715739435502,0.21123171397144613,0.87475452757599625,0.30575905949326027
5,0.91413259879943309,0.209352200414329,0.87377263801003713,0.30710220165240198
6,0.91414623503097581,0.21047053306016339,0.87442723108435627,0.30550537687733836
7,0.91222352522117278,0.21213534058309133,0.86406284092088048,0.36005323712362258
8,0.91574167509193682,0.20772527038578015,0.87431813218878163,0.30142596895950163
9,0.91542804155187951,0.20750746341576071,0.86711760857936049,0.33848309907724888
10,0.9146507759069139,0.20766611544949098,0.87475452761501304,0.30361171733948072
11,0.91496440943071555,0.20635909803385827,0.86820859698887187,0.31005508399168374
12,0.91553713147737181,0.2068255988520675,0.87409993450167711,0.30521118330391062
13,0.91565985765879021,0.20563800243752398,0.87289984722260228,0.31385833077651298
14,0.91691439170848066,0.2033620146606748,0.86929958538537766,0.32850456852307364
15,0.91747347752196862,0.20265659389295385,0.87060877156002725,0.32111722230260975
16,0.91589167372506175,0.20348978622279532,0.86875409120663316,0.31077409058828787
17,0.91925982489117586,0.20111786632828557,0.87409993450167711,0.31723970474893548
18,0.91837346934835262,0.20195588922550678,0.87519092298922208,0.31103041810342219
19,0.91859164914731894,0.2003171019920362,0.8718088587870797,0.31017695149492547
20,0.91945073225956808,0.19946949697660524,0.87519092293719969,0.30771270001881407
21,0.91780074728218963,0.19967438598969936,0.86668121315312907,0.33782393317698078
22,0.91867346660972571,0.19852627413967364,0.86864499233706971,0.32473458938533084
23,0.9193143698661137,0.1978874691770488,0.87159066111298078,0.32366086363454272
24,0.9186461941336358,0.1992334946081728,0.87442723103233388,0.31550398300548788
25,0.92039163279195924,0.19689427204512397,0.87420903339725176,0.31425280291558666
26,0.92165980310895479,0.19445346775964956,0.86493563168230414,0.31905870966104449
27,0.92114162597383931,0.19514793539585629,0.87060877157303285,0.32461144914149509
28,0.91995527313875725,0.19490430156801683,0.8684267946369596,0.31345266709480124
29,0.92040526906414111,0.19453481979739057,0.8725725506919455,0.31114753473411083
0,0.91924618868401664,0.19466016953982496,0.87475452756299066,0.30772102588249972
1,0.92172798430405645,0.19248519606903941,0.87442723107135067,0.31121425287395282
2,0.92105980856019953,0.19286230380790925,0.87617281252917001,0.30697612864350016
