epoch,acc,loss,val_acc,val_loss
0,0.80609194075838586,0.52161126189875873,0.78446214862791186,0.53013473796654509
1,0.81512772623114149,0.47772051339300625,0.78446214862791186,0.53566575026607133
2,0.81553005942990831,0.47539678135901292,0.78446214862791186,0.53337248275242
3,0.81524267737117306,0.47522804272511598,0.78446214862791186,0.53073962929239316
4,0.81581744223205299,0.47343315777430695,0.78446214862791186,0.52946734268114382
5,0.81515646484092275,0.47412580169045104,0.78446214862791186,0.53168414901214767
6,0.81530015357325814,0.47280987291687965,0.78446214862791186,0.52889092088458067
7,0.8153001536965887,0.47105435495657916,0.78446214862791186,0.52914801613980555
8,0.8158174402279309,0.46617750916809353,0.78446214862791186,0.51865515759979108
9,0.81443801229601742,0.46106071140391564,0.78446214862791186,0.51803801573842645
10,0.81696696386880752,0.45176303637374782,0.78525896061701606,0.52332137899094844
11,0.81981203777850298,0.44476173238157901,0.79322708976933676,0.48598408755434463
12,0.8250711105998797,0.43617416771265966,0.79402390175844095,0.48532645837719224
13,0.83001406480139805,0.42996410743362601,0.80438246533452751,0.47368822552530887
14,0.83487081101876848,0.42432790696680894,0.8059760913905869,0.47381539776386966
15,0.83771588206102776,0.42038980261102454,0.81792828488159941,0.45552315928071618
16,0.83849180969461701,0.41901330421648342,0.81075696748091408,0.45976271872145247
17,0.84010114469593156,0.41519119863239901,0.81633465888490719,0.45307515404257642
18,0.84056095664218966,0.41362002758053856,0.81832668885766746,0.46063282892879737
19,0.84320486159894292,0.40972702164884567,0.81314740677278829,0.44906540256572436
20,0.8432910764210868,0.40857714346507795,0.82350597034887485,0.45666473293565657
21,0.84587750564167052,0.40292501929803431,0.82191234755801013,0.44239446262558141
22,0.84662469933833751,0.40115800594726464,0.82231075355256222,0.45180335391565146
23,0.84734315085548795,0.3986757831783902,0.82270915717242721,0.43943861854147626
24,0.84921112601351501,0.3952569532126165,0.82111553312000995,0.44596087864314415
25,0.84967093637017888,0.39329313315029552,0.82669322067997841,0.44149441552530244
26,0.85176882051608271,0.38966198147146591,0.83227091113409668,0.42911272163528846
27,0.85291834396511179,0.38565494035117109,0.82509959536600874,0.44049722926906382
28,0.85271717756100185,0.3847053504346119,0.83067728418752962,0.45668547345228877
29,0.85309077348606877,0.38441418022295043,0.83904381838452768,0.42981935080244721
0,0.8548275745291819,0.38027990093433311,0.83625497523531966,0.42968900675377047
1,0.85590710780618995,0.37756807070564741,0.83306772787257499,0.4379290518206192
2,0.85711410862894466,0.37695963322014892,0.84063744592476652,0.42575710591863825
3,0.85699915788973746,0.37497402208116637,0.8382470087701106,0.43239971830609786
4,0.85880965821944522,0.37249121362818283,0.83625497404797622,0.43933482563115683
5,0.85984422905532731,0.37008014149178264,0.83705178959911086,0.42890278475574289
6,0.85863722993179403,0.37144559678594369,0.83784859683884094,0.43192894335287024
7,0.86064889470431283,0.36852194351324608,0.83904381838452768,0.4232692667598506
8,0.86050520791957297,0.36629309991373704,0.84741035258152575,0.40737631801233826
9,0.86090754253664148,0.36373788347380476,0.84581672682230213,0.41567705273331401
10,0.8627180402832586,0.36238359026320727,0.84541832142142181,0.42498121359404101
11,0.86286172998510946,0.36031521576678788,0.846613539405078,0.41242215534545984
12,0.86291920704365699,0.36112138685314882,0.83147409617663381,0.45142482743557705
13,0.86398251872640008,0.35822701956563446,0.8545816670138523,0.40601335097831559
14,0.86507456813848105,0.35491888041410219,0.84940238611631658,0.41092990703168381
15,0.86576427802425093,0.35338558791701019,0.85418325983195664,0.40199018280166554
16,0.86570680615586559,0.35084241323789056,0.85298803947361346,0.40117214425685871
17,0.86740235312901703,0.35082980158784854,0.86254979284161115,0.39397440181369803
18,0.86596544697376721,0.34975221775131504,0.86015935449961167,0.39155671276538023
19,0.86734487625546541,0.34914772560742957,0.84820716694531684,0.40545034925063766
20,0.8684081869960999,0.34528265687094706,0.86334660364337179,0.38542042624398293
21,0.86918411586299504,0.34376924631273376,0.84940238374162957,0.39778896832311772
22,0.86872430667111999,0.34478868062727019,0.85139441312071806,0.3947804192919655
23,0.87108083288536042,0.34202344838583248,0.86494023118361063,0.38787953489537969
24,0.87122452526622574,0.34050016911662845,0.85537848019029994,0.38213655054272411
25,0.87234530916336495,0.33743780997134037,0.86294819646147614,0.38903019341280259
26,0.8726326926780863,0.33756193767526588,0.83784859731377836,0.41816488178483996
27,0.87211540488603145,0.33689227403169475,0.86095616767605943,0.38874579595023417
28,0.87251773874598726,0.33542736792138217,0.85936254369785114,0.37759317512590573
29,0.87205792665241755,0.33526480968637012,0.8573705077883732,0.38742546435163555
1
0,0.87341953094663294,0.33308164242269667,0.85697210416850811,0.38648791351463213
1,0.87303502438660852,0.3324991421098013,0.86374501201261089,0.38991881408301959
2,0.87372473790377903,0.33291066319275392,0.8629482000235067,0.37701782989371346
3,0.87501795438115892,0.32896323682006501,0.85856572814671639,0.38291807923896382
4,0.87567893068629488,0.32757736736629722,0.86055776049416377,0.37385317439072396
5,0.87613874183775597,0.32521739440303177,0.85936254013582059,0.37740892338087834
6,0.87645486078992174,0.32453942746818998,0.84860557412721249,0.39181902522287998
7,0.87593757600918865,0.32726307575461555,0.85458167116955452,0.37952830894772277
8,0.87820788371849701,0.3205177935247302,0.85418326161297198,0.38029415089176943
9,0.87754690670421021,0.32171741981432622,0.85896413710962727,0.37388704650371196
10,0.87789176444772721,0.32097690232006248,0.85896413532861204,0.37113799149563825
11,0.87803545494437518,0.31878281075973208,0.86294819883616325,0.37321449329416118
12,0.87975974176061367,0.31684204153220885,0.85737051194407554,0.37510813901801981
13,0.88007586229209611,0.31684525927517659,0.85697210832421045,0.36933756400033296
14,0.87947236245626159,0.31554605422336646,0.86693226240308163,0.38921925709007743
15,0.88024829007614735,0.31621172634187394,0.86414341681981943,0.37676316409175137
16,0.879184981658239,0.3147844316467121,0.82270915527267763,0.40976158390007172
17,0.87944362474062709,0.31370348034858925,0.86095616767605943,0.37027104544746448
18,0.88142655374510703,0.31064043512038636,0.86494023652665641,0.37562502950311183
19,0.88274850564965379,0.31207988052266145,0.86693226531207324,0.37220978634469065
20,0.8813403388030584,0.30942596579941301,0.87051791866937012,0.35273113000054523
21,0.88355317471592432,0.30697109789169258,0.8653386377718344,0.36721295930178044
22,0.88317957931843816,0.30657107491676439,0.86892429647217706,0.37274000691287074
23,0.88214500889708392,0.30905068595705659,0.86852589285231208,0.36113224399695359
24,0.88228869647148211,0.30941329514467808,0.85179282386464428,0.38130422997700264
25,0.88289219809218444,0.30540448657460234,0.86972110668026592,0.36117648173019706
26,0.88527746078532754,0.30441387450126006,0.85856573467710584,0.36583087047139012
27,0.88427162525670766,0.30347243559866843,0.83904381897819946,0.38146361827375402
28,0.88384055420527241,0.30290963131838372,0.8725099533915045,0.36969985135374556
29,0.88527746092236159,0.30262683063208495,0.85537848125890903,0.37100702212507508
2
0,0.88419539746881903,0.3017902246772729,0.85856573467710584,0.37365214315899814
1,0.88619708062848968,0.30061142451830575,0.85896413710962727,0.37069652081129562
2,0.88769146303036062,0.2959668759832465,0.8697211096486247,0.36517290258223556
3,0.88797884323228538,0.29733387887585788,0.83784859672010659,0.39874583000384006
4,0.88832370021526375,0.29490017156470838,0.87211154917796774,0.35646418408598318
5,0.88743281878660951,0.2947001393352236,0.87370517315617591,0.3584551835781431
6,0.88930079767881265,0.2928357489978109,0.87370517434351946,0.36136897358731684
7,0.88849612866050398,0.29398052595744417,0.87490039232717565,0.36312768354537001
8,0.88898467706168394,0.29078229268991451,0.86573704436005827,0.37439078094059253
9,0.888783508835022,0.29363836708413349,0.86892429647217706,0.3614377020246004
10,0.88912836841479437,0.29285607939368125,0.87091632288290688,0.36171727321032748
11,0.89036410636393737,0.28847507734374006,0.87051792579343124,0.36774631925075651
12,0.89016293949391179,0.29025662015915521,0.82071712737776847,0.40012142546029678
13,0.89088139316592163,0.28912775808460917,0.84820716534240315,0.38578873446055378
14,0.89073770329277824,0.28868180819053391,0.83784860117264481,0.37336365765784368
15,0.89208839349877977,0.2830355683591656,0.8749003911398322,0.36615470263261007
16,0.89088139327554883,0.28834241379373465,0.86294819824249147,0.3725585299599693
17,0.89073770258362739,0.2887251005383899,0.86892429647217706,0.36842548640155459
18,0.89174353527564387,0.28703072879952796,0.84820716504556726,0.37579808451710234
19,0.89200217855673125,0.28591475069324157,0.86892430240889473,0.35872862232752528
20,0.89168606044732457,0.28268901141778519,0.86055776037542941,0.38077355424810455
21,0.89226082403721418,0.28468256635993339,0.87330676478693681,0.3621186825680543
22,0.89303675170506192,0.28214108436870639,0.86254979521629815,0.36301998243448269
23,0.89320918033187213,0.28140608362972791,0.86374501319995445,0.3732090136221799
24,0.89458861038096082,0.27905600875368558,0.84183266747045327,0.37972966712932898
25,0.89389889401005762,0.28107018219794982,0.87290835879238482,0.3634099093714796
26,0.89424375325067085,0.27958553515030576,0.86932270009204216,0.36930043404676999
27,0.89455987077083154,0.27841517500893892,0.86892429409749006,0.38186130841147614
28,0.89599677751190165,0.2754019265216387,0.86972110608659414,0.36181547512778961
29,0.89464608615481467,0.27751540627307952,0.85737051075673198,0.36644115201030597
0,0.89689654754153614,0.27307139564005806,0.86693226531207324,0.36949096755885269
1,0.89507715680199962,0.27611669934133032,0.82749003599364446,0.39548555835784671
2,0.89622668448195297,0.27448579312581889,0.83306772300446652,0.38520786509036542
3
0,0.8960057454205107,0.27452250492983848,0.85179281970894194,0.3708155735347613
1,0.89731873084502778,0.27170865504158315,0.85059760172528576,0.37330174079513645
2,0.89783601720850337,0.27064698972838924,0.86693226531207324,0.38123858999089894
3,0.8960255154228095,0.27307817908973603,0.84422310106307863,0.38037133286614344
4,0.89740494686621897,0.26952824567718664,0.8127490042215324,0.39589937990048968
5,0.89723251603658738,0.27246831199932836,0.86175297907149173,0.36860891836751031
6,0.89823835216815684,0.26904510029394074,0.8310756888760038,0.39651548135209369
7,0.89674396898176634,0.27080630563824953,0.85378485443107632,0.37775783815172564
8,0.89875563759980137,0.26639399349083109,0.85776892090698642,0.37000610781054333
9,0.89950282572946261,0.26726898862782383,0.86812748210838586,0.37503371162866928
10,0.89961777931897668,0.26595056769167635,0.86055775990049199,0.37658243615224779
11,0.89950282659962844,0.26368508645978561,0.8745019851452801,0.37001027373144352
12,0.89979020602731119,0.26536413507983714,0.86653385634916236,0.37781733836963832
13,0.89887058897279071,0.26634583492955588,0.82270915408533407,0.40868638438057614
14,0.89950282844616136,0.26342335573449527,0.87250995279783272,0.38130005204909112
15,0.89981894591836009,0.26138343170435535,0.86613544857359503,0.37093520586738787
16,0.90099720960102314,0.26022001791033594,0.85657369698661256,0.37622027476114106
17,0.90114090100209543,0.2611193763122725,0.84382469494979218,0.38826292520945527
18,0.90214673257043321,0.25984760519279526,0.85458166582650874,0.38540472598575737
19,0.90171566264610248,0.25907556430851281,0.84422310284409385,0.37472628597244323
20,0.90139954266618183,0.26083700760291578,0.86015935687429879,0.37231751030451987
21,0.90450325893198524,0.25612568744801995,0.83306772163902143,0.39619551404598224
22,0.90131332890947724,0.25998008012365642,0.82350597497951461,0.40197228802093471
23,0.90096847149484183,0.25935691207913686,0.80199202740809827,0.42054564686885393
24,0.90470442676810037,0.25384767646059436,0.86215138506604383,0.37916718393682958
25,0.9016581834977867,0.25877570940959549,0.85458166820119574,0.38582777269036173
26,0.90375606889412563,0.25407532650403436,0.81952190506030842,0.42826449897036373
27,0.90369859342859826,0.25511620230183751,0.86175297788414817,0.39096563720548771
28,0.90407218756537178,0.25265011792176484,0.87450198870731066,0.38071976925628592
29,0.9048193800903982,0.25360231684977924,0.85976094648657564,0.38835263276005172
0,0.90494252544367448,0.25400870575987061,0.85657369864889354,0.39396321792081296
1,0.90662988054001059,0.24932292224956826,0.82629481438859054,0.45749482770721278
2,0.90637123724864566,0.24893192652459081,0.85896413817823647,0.3866478242091389
3,0.90536540340554372,0.25306692538660319,0.83227090982801888,0.40698082460854873
4,0.9053079283545441,0.24947376047571071,0.84223107037791223,0.3914659515290384
5,0.90700347661238911,0.24855173705302289,0.8537848526500611,0.38415159482464373
6,0.90783688082490688,0.24610451906816705,0.87051792282507234,0.39632840675535608
7,0.90697473641301374,0.2495590373935804,0.86175298014010093,0.38779598409198668
8,0.90697473695087216,0.24576193374145455,0.86693226531207324,0.38907292927522585
9,0.90904387924956687,0.24356328048805267,0.85697210416850811,0.39708789604979444
10,0.90703221391006994,0.24770784984277261,0.86772907314547509,0.38172095415156437
11,0.90941747699718578,0.2445560462168398,0.85298804469792489,0.39170569989948989
12,0.90855533218104245,0.24514932136036396,0.8274900353406055,0.43099942929538121
13,0.90766445235568571,0.24395824025293039,0.85776891871040084,0.39662296391014323
14,0.90608385689255766,0.24649321254532608,0.86733067344384362,0.37583013287044142
15,0.91007845216493966,0.24072268799049681,0.84302788147650864,0.40334734834908725
16,0.91050952457301138,0.23786198058001465,0.85976094909873146,0.38064065247596024
17,0.90775066502297008,0.24586234830905915,0.83306772033294363,0.4066457736391233
18,0.9101646689329661,0.24129485626740507,0.86334660708666799,0.38737626231286632
19,0.9101071907370365,0.23902159054870217,0.78725098750268319,0.45353798348590196
20,0.91033709611749358,0.23799832179330049,0.825896409581382,0.4066603386856289
21,0.90901514067747002,0.24057507884046087,0.84900397644099956,0.39138781798788275
22,0.90990602321952541,0.23895944341433495,0.80996015792586418,0.44709803275318732
23,0.9111992397688482,0.23652678212513267,0.80079680669355202,0.46868936203984152
24,0.9105957382440697,0.23780767301134287,0.84223107245576334,0.41378544189733457
25,0.91076816521962045,0.23642364654819675,0.79282868131104689,0.43855200117209042
26,0.91209012122148347,0.23402923658624217,0.85577688369143057,0.37816980754978868
27,0.91323964605112984,0.23292207583687849,0.83625497202949217,0.40154807079598248
28,0.91384314609594131,0.23205154932311448,0.81952190880044051,0.42409849116408016
29,0.9118602141315274,0.23630599322173637,0.84820716522366879,0.39407738106718576
0,0.91402298871470589,0.23252010577754384,0.87330676359959336,0.40156180674276981
1,0.91209012243423415,0.23489993096107101,0.79322708641509132,0.45442625938124392
2,0.91211885800871262,0.23267436291574214,0.84462150575155281,0.38851890143422613
3,0.9133258606677227,0.23307267051187675,0.85776891556394053,0.38974059989074789
4,0.91433169171875717,0.23156369513117878,0.83824700568301747,0.40389194973258385
5,0.91410178610876813,0.23218989124136258,0.80079681025558258,0.47510134853956948
6,0.91226254904321902,0.23035578530975623,0.86055776227517911,0.38897860201587714
7,0.91522257510699745,0.22887020221250745,0.83346613060193231,0.4183854811798885
8,0.91341207411610081,0.2296859130156699,0.8390438231339018,0.41795926634593311
9,0.91556743183646305,0.22661771437715114,0.8494023812482081,0.39638968236907662
10,0.91418800511387444,0.22950503213244011,0.85697210357483644,0.40418344826634189
11,0.91427421652387197,0.22885516663767516,0.81872509669260196,0.45583132157228384
12,0.91470528757188141,0.22620564356502365,0.84980078890504118,0.38905798046816276
13,0.91533752726450646,0.22692866255037161,0.84741035424380662,0.40400058414000439
14,0.91617093404641137,0.22531513080275373,0.83426294146306013,0.4088789046003643
15,0.91711929006357562,0.22379745132029596,0.83187250513954469,0.43343563901772536
16,0.91525131227107015,0.22454201653940184,0.83346613125497127,0.43018128282846918
17,0.91709055407114348,0.22371087150834679,0.8211155314132037,0.43693916701834157
18,0.91622840661367,0.22346573085364491,0.84980079169529843,0.40954265144627644
19,0.9176365749539358,0.22086232970635308,0.82868525172134799,0.41243897663407114
20,0.91573986141908525,0.22577961501116608,0.85936254476646023,0.40354962151616336
21,0.9178952203008105,0.22235267457421404,0.78406373648885708,0.49971934212779856
22,0.91749288719796751,0.22279987145335928,0.86693226281865188,0.39467417136339317
23,0.91734919287121963,0.22066265789937381,0.8517928232709725,0.41738012887210962
24,0.91798143275911814,0.21726372237040653,0.82390437848064524,0.43841847262356387
