epoch,acc,loss,val_acc,val_loss
0,0.66766482944177175,0.61596210889450342,0.4393553859202714,0.7880260748212069
1,0.73810154764435421,0.52688813721297123,0.71183206213036265,0.56354399820421586
2,0.78879584476607623,0.45492002053333586,0.77862595419847325,0.45917165008917815
3,0.81866122556991283,0.40620532657778158,0.80937234949924053,0.41034817440313642
4,0.84190163258301243,0.37065367782573366,0.84181509738862259,0.36722569156239049
5,0.85719207132016806,0.34505757718539121,0.84541984803601788,0.36098168566633426
0,0.86718253149732538,0.32435210426025074,0.8483884643962365,0.35572184871272378
1,0.87277400913141479,0.30982673636982949,0.85538592042308226,0.3336913730503645
2,0.87812698740359707,0.29714644975598548,0.86450381613667482,0.31598300441935268
3,0.88101547610236597,0.28940634636371498,0.8725614937510503,0.30422087700009043
4,0.88851494606657755,0.27618031463735254,0.8681085664301833,0.31146165394904352
5,0.88989294046614664,0.26836291126131329,0.87171331652147066,0.30274923690503891
0,0.89357642602283671,0.26072909738746064,0.8698049204343451,0.31345856490531548
1,0.8960409161396039,0.25402206577043146,0.87404580223449113,0.30155567469689887
2,0.90107589572168945,0.2455758816652033,0.87892281528849836,0.28917898886076365
3,0.90473288110638417,0.23828820884543656,0.8812553018104029,0.28190414495039429
4,0.9067733729949613,0.23300694411263922,0.87722646386265446,0.30388766011512308
5,0.90968836142346088,0.2261840425445944,0.8829516540956861,0.27540833286252236
0,0.91178185304949444,0.21956073018120636,0.87680237398398342,0.28995915264068162
1,0.91453784212662759,0.21440801903911888,0.88252756512700958,0.29404214382222188
2,0.91803582797041383,0.20823879766785192,0.88125529933319546,0.28559016069180893
3,0.91962582169889218,0.2039838188251045,0.89016115453103728,0.27489938185667973
4,0.92357430575332178,0.19667004579857847,0.87977099307418583,0.28338412289603271
5,0.92468730140242861,0.19115893313420737,0.88358778590565523,0.28538763609045736
0,0.92784078864948161,0.18538471424266245,0.87510602225480794,0.30207491343156884
1,0.93139177428126863,0.17869030194108659,0.89503816728171304,0.27158730322269187
2,0.93287576864855959,0.17454653666235265,0.89037319863621112,0.26532061400557089
3,0.93428026299267364,0.17198744785527897,0.88973706657346574,0.27537921371856316
4,0.93748675015408889,0.16354108606705051,0.88401187517766333,0.27438584068652633
5,0.93971274126276061,0.16050273571728094,0.89270568460200783,0.26717637298570235
0,0.9411172357079638,0.15491045360055192,0.89312977281235562,0.26425624299443706
1,0.94445622222565584,0.14962435413751407,0.88825275702836459,0.27079092199970239
2,0.94692071230451458,0.14387868514423885,0.88867684468260455,0.27972345391605952
3,0.94845770625762826,0.13874780883760252,0.89312977089125589,0.27863563937186386
4,0.95097519625084925,0.13537826788060262,0.89164546079004692,0.27351232834849143
5,0.95341318642307138,0.12958147819198387,0.88061916949488128,0.30404707526533759
0,0.95330718692288652,0.12673735449583015,0.88804071373207472,0.29737814229559961
1,0.95553317808210281,0.12282501945802411,0.8884648005774306,0.29853305053771606
2,0.9585276659146087,0.11537382734012674,0.89270568354034752,0.29266461149881812
3,0.96009115959745306,0.11247372082640919,0.88910093425794412,0.30400835037029222
4,0.96252914993394501,0.10742780782925215,0.89270568379312376,0.29825522969899487
5,0.96464914142870661,0.10241457694525029,0.89503816839392858,0.27882388529886726
0,0.96613313542954971,0.099709418331992969,0.89376590457176941,0.27792781788580895
1,0.96756412992038687,0.094258571002148253,0.89185750706909672,0.29487182360467917
2,0.96989612063033259,0.089876967223425502,0.88825275677558824,0.30511628871150093
3,0.97145961424999627,0.087595065196793234,0.88782866821135376,0.30391732396666937
4,0.97291710844529189,0.083747029276073096,0.88994911012253186,0.31164222179680584
5,0.97509009996814089,0.079030343079266221,0.89418999333822491,0.31183906608562129
0,0.97514309945287458,0.076371118025125681,0.89588634506740039,0.31355211174113956
1,0.97895908439111379,0.070949882286280325,0.88846480113353843,0.31445833115480631
2,0.97848208618538091,0.069137989258473018,0.89206955006205502,0.32280964670391582
3,0.98081407680687371,0.064773218443655523,0.8884648005774306,0.32491579224640682
4,0.98211257167607513,0.060824849441227381,0.8914334177465334,0.31079588040545192
5,0.98174157312216082,0.06158769649262142,0.89334181524920608,0.3241702912468542
0,0.98330506686818586,0.057659888328486439,0.89440203714006727,0.31421016337408464
1,0.98489506057139198,0.054087653784572962,0.88719253645193996,0.33869259487884951
2,0.98587555656095471,0.051056880283550307,0.89482612342931533,0.32363489995678163
3,0.9867500530629687,0.048994705325021363,0.89143341855541747,0.32530237859442035
4,0.98677655322232793,0.04825760802115478,0.89164546240781506,0.3249134800765755
5,0.98783654878016669,0.044522718828702998,0.89058524162916941,0.34510814916086563
0,0.98892304437100342,0.042639635306642248,0.89164546407613843,0.35136920944222766
1,0.98762454956498269,0.042203503518898608,0.89461407962747308,0.34366381838222598
2,0.99011553986638134,0.037997869225027375,0.88719253619916361,0.35399927743619736
3,0.98993004040620025,0.038005274952481502,0.88888889010221495,0.36087864033239592
4,0.99162603355904666,0.033704310393394089,0.88210347818054313,0.3864671125869007
5,0.99197053244641098,0.033912380321319768,0.89376590401566158,0.35543553208880146
0,0.99170553350640678,0.032392315491907596,0.89206955147760214,0.3837869945373244
1,0.99186453260505048,0.032068993401462326,0.88910093258962075,0.3793016056118626
2,0.99295102825906789,0.028755324561988396,0.8823155228418248,0.3743405264246959
3,0.99178503318840805,0.029032078472305486,0.89122137445024352,0.37880305749971649
4,0.99284502894842497,0.028170050120264297,0.89397794923305107,0.38489215666202292
5,0.99483252073309802,0.023965271230481401,0.88655640550141013,0.38979411731846159
0,0.99390502446835538,0.024617717805708872,0.89164546245837029,0.39849205121739217
1,0.99350752629843564,0.025738014780950037,0.88401187628987887,0.40996424445568047
2,0.99337502656307464,0.023752224718283515,0.87871077173943235,0.48489474860968684
3,0.99509751967310223,0.021225795216142866,0.89228159472333668,0.38796123472991084
4,0.99417002344626804,0.022107782285800293,0.87616624379178243,0.45175562989822982
5,0.9955745180304687,0.019821340621752913,0.89312977250902403,0.3835580562311679
0,0.99427602302226981,0.021118798379849296,0.88464800749318495,0.45075648216699726
1,0.99485902089245726,0.019610871767590857,0.89631043353052442,0.38878164951633459
2,0.99581301707647252,0.018125566894191286,0.8916454635200306,0.4143428951375458
3,0.99515051946110311,0.01763814972160364,0.88973706520847384,0.4460258873667729
4,0.99576001718738261,0.017542939014750212,0.88486005215446661,0.46161050865769487
5,0.99562751781846948,0.01744650602243953,0.89440203688729103,0.42060535756888484
0,0.99525651930246362,0.017694463004086239,0.89376590345955376,0.41459669237221775
1,0.99552151797710897,0.01615794498188303,0.89334181469309826,0.43569967941877902
2,0.99570701750047075,0.014986813636719771,0.89567430065889497,0.40999985916620602
3,0.99594551628111583,0.015364732949084111,0.88825275596670417,0.45998823473370609
4,0.99602501602629778,0.014786700375152262,0.88698049184121353,0.4382299689593408
5,0.99607801601647672,0.014616842010667168,0.89503816809059711,0.42550062122134663
0,0.99546851845446693,0.015295171508798919,0.89503816834337335,0.41815461136204796
1,0.99655501410848435,0.012637571396650886,0.89270568460200783,0.43976417628762277
2,0.9961310158044776,0.014109098795842469,0.89185750626021265,0.45118640667811805
3,0.99687301283648944,0.012201847646165088,0.88952502110330001,0.49438921024073373
4,0.99674051336648739,0.011720215152153018,0.8901611542277057,0.45576441611548013
5,0.99689951273048993,0.011312081721979152,0.88973706379292672,0.44513013794626394
